10002006004000000	图书馆	4	0	6																																																																											
10002007000000000	教育少儿	3	1	6																																																																											
10002007001000000	婴儿育儿	4	0	6																																																																											
10002007002000000	中学生读物	4	0	6																																																																											
10002007003000000	大学教育	4	0	6																																																																											
10002007004000000	成人教育	4	0	6																																																																											
10002007005000000	外语教育	4	0	6																																																																											
10002007006000000	小学生读物	4	0	6																																																																											
10002007007000000	教学理论	4	0	6																																																																											
10002008000000000	生活时尚	3	1	6																																																																											
10002008001000000	妇女家庭	4	0	6																																																																											
10002008002000000	生活情感	4	0	6																																																																											
10002008003000000	消费时尚	4	0	6																																																																											
10002008004000000	健康医药	4	0	6																																																																											
10002008005000000	旅游地理	4	0	6																																																																											
10002008006000000	动漫游戏	4	0	6																																																																											
10002008007000000	老年	4	0	6																																																																											
10002008008000000	食品烹饪	4	0	6																																																																											
10002008009000000	体育运动	4	0	6																																																																											
10002008010000000	花卉园艺	4	0	6																																																																											
10002008011000000	宠物	4	0	6																																																																											
10002009000000000	经济、管理	3	1	6																																																																											
10002009001000000	经济管理	4	0	6																																																																											
10002009002000000	财经	4	0	6																																																																											
10002009003000000	金融理财	4	0	6																																																																											
10002009004000000	会计	4	0	6																																																																											
10002009005000000	税务	4	0	6																																																																											
10002009006000000	审计	4	0	6																																																																											
10002009007000000	劳动人事	4	0	6																																																																											
10002010000000000	时政社会	3	1	6																																																																											
10002010001000000	时政新闻	4	0	6																																																																											
10002010002000000	军事兵器	4	0	6																																																																											
10002010003000000	法制治安	4	0	6																																																																											
10002010004000000	社科总论	4	0	6																																																																											
10002010005000000	政治	4	0	6																																																																											
10002010006000000	公关	4	0	6																																																																											
10002010007000000	民族侨务	4	0	6																																																																											
10002010008000000	人口	4	0	6																																																																											
10002010009000000	人大政协	4	0	6																																																																											
10002010010000000	宗教	4	0	6																																																																											
10002010011000000	党建	4	0	6																																																																											
10002010012000000	国际	4	0	6																																																																											
10002010013000000	年鉴	4	0	6																																																																											
10002010014000000	其他	4	0	6																																																																											
10002011000000000	历史	3	1	6																																																																											
10002011001000000	文史考古	4	0	6																																																																											
10002011002000000	档案	4	0	6																																																																											
10002012000000000	科学技术	3	1	6																																																																											
10002012001000000	科普	4	0	6																																																																											
10002012002000000	综合报道	4	0	6																																																																											
10002012003000000	数学	4	0	6																																																																											
10002012004000000	化学	4	0	6																																																																											
10002012005000000	天文学	4	0	6																																																																											
10002012006000000	地理	4	0	6																																																																											
10002012007000000	生物科学	4	0	6																																																																											
10002012008000000	动物	4	0	6																																																																											
10002012009000000	植物	4	0	6																																																																											
10002012010000000	海洋	4	0	6																																																																											
10002012011000000	物理	4	0	6																																																																											
10002012012000000	系统工程	4	0	6																																																																											
10002012013000000	实用科技	4	0	6																																																																											
10002012014000000	气象	4	0	6																																																																											
10002012015000000	测绘	4	0	6																																																																											
10002012016000000	环境	4	0	6																																																																											
10002012017000000	地质	4	0	6																																																																											
10002012018000000	军事科技	4	0	6																																																																											
10002012019000000	农业林业	4	0	6																																																																											
10002012020000000	医学药学	4	0	6																																																																											
10002012021000000	其他	4	0	6																																																																											
10002013000000000	行业杂志	3	1	6																																																																											
10002013001000000	电脑电子	4	0	6																																																																											
10002013002000000	IT数码	4	0	6																																																																											
10002013003000000	机械设备	4	0	6																																																																											
10002013004000000	汽车	4	0	6																																																																											
10002013005000000	交通	4	0	6																																																																											
10002013006000000	铁道	4	0	6																																																																											
10002013007000000	邮电	4	0	6																																																																											
10002013008000000	航天	4	0	6																																																																											
10002013009000000	航空	4	0	6																																																																											
10002013010000000	石油化工	4	0	6																																																																											
10002013011000000	水电	4	0	6																																																																											
10002013012000000	冶金	4	0	6																																																																											
10002013013000000	建筑	4	0	6																																																																											
10002013014000000	轻工	4	0	6																																																																											
10002013015000000	标准	4	0	6																																																																											
10002013016000000	计量	4	0	6																																																																											
10002013017000000	矿产	4	0	6																																																																											
10002013018000000	能源	4	0	6																																																																											
10002013019000000	其他	4	0	6																																																																											
10002014000000000	高校学报	3	1	6																																																																											
10002014001000000	社科	4	0	6																																																																											
10002014002000000	自然科学	4	0	6																																																																											
10002014003000000	工学	4	0	6																																																																											
10002014004000000	农学	4	0	6																																																																											
10002014005000000	医学	4	0	6																																																																											
10002014006000000	外语	4	0	6																																																																											
10002014007000000	师范教育	4	0	6																																																																											
10002014008000000	财经	4	0	6																																																																											
10002014009000000	商业	4	0	6																																																																											
10002014010000000	民族	4	0	6																																																																											
10002014011000000	其他	4	0	6																																																																											
10002015000000000	少数民族杂志	3	1	6																																																																											
10002015001000000	维文	4	0	6																																																																											
10002015002000000	蒙文	4	0	6																																																																											
10002015003000000	藏文	4	0	6																																																																											
10002015004000000	朝鲜文	4	0	6																																																																											
10002015005000000	哈萨克文	4	0	6																																																																											
10002015006000000	其他	4	0	6																																																																											
10003000000000000	新期刊	2	1	6																																																																											
10003001000000000	创刊号	3	0	6																																																																											
10003002000000000	文摘综合	3	1	6																																																																											
10003002001000000	文摘	4	0	6																																																																											
10003002002000000	综合	4	0	6																																																																											
10003003000000000	文学小说	3	1	6																																																																											
10003003001000000	文学	4	0	6																																																																											
10003003002000000	故事	4	0	6																																																																											
10003003003000000	小说	4	0	6																																																																											
10003003004000000	戏剧	4	0	6																																																																											
10003003005000000	诗歌	4	0	6																																																																											
10003003006000000	散文	4	0	6																																																																											
10003003007000000	文艺理论	4	0	6																																																																											
10003004000000000	语言	3	0	6																																																																											
10003005000000000	艺术收藏	3	1	6																																																																											
10003005001000000	美术	4	0	6																																																																											
10003005002000000	书法	4	0	6																																																																											
10003005003000000	摄影	4	0	6																																																																											
10003005004000000	集邮	4	0	6																																																																											
10003005005000000	音乐	4	0	6																																																																											
10003005006000000	收藏	4	0	6																																																																											
10003006000000000	新闻出版	3	1	6																																																																											
10003006001000000	广播影视娱乐	4	0	6																																																																											
10003006002000000	新闻出版	4	0	6																																																																											
10003006003000000	广告传媒	4	0	6																																																																											
10003006004000000	图书馆	4	0	6																																																																											
10003007000000000	教育少儿	3	1	6																																																																											
10003007001000000	婴儿育儿	4	0	6																																																																											
10003007002000000	中学生读物	4	0	6																																																																											
10003007003000000	大学教育	4	0	6																																																																											
10003007004000000	成人教育	4	0	6																																																																											
10003007005000000	外语教育	4	0	6																																																																											
10003007006000000	小学生读物	4	0	6																																																																											
10003007007000000	教学理论	4	0	6																																																																											
10003008000000000	生活时尚	3	1	6																																																																											
10003008001000000	妇女家庭	4	0	6																																																																											
10003008002000000	生活情感	4	0	6																																																																											
10003008003000000	消费时尚	4	0	6																																																																											
10003008004000000	健康医药	4	0	6																																																																											
10003008005000000	旅游地理	4	0	6																																																																											
10003008006000000	动漫游戏	4	0	6																																																																											
10003008007000000	老年	4	0	6																																																																											
10003008008000000	食品烹饪	4	0	6																																																																											
10003008009000000	体育运动	4	0	6																																																																											
10003008010000000	花卉园艺	4	0	6																																																																											
10003008011000000	宠物	4	0	6																																																																											
10003009000000000	经济、管理	3	1	6																																																																											
10003009001000000	经济管理	4	0	6																																																																											
10003009002000000	财经	4	0	6																																																																											
10003009003000000	金融理财	4	0	6																																																																											
10003009004000000	会计	4	0	6																																																																											
10003009005000000	税务	4	0	6																																																																											
10003009006000000	审计	4	0	6																																																																											
10003009007000000	劳动人事	4	0	6																																																																											
10003010000000000	时政社会	3	1	6																																																																											
10003010001000000	时政新闻	4	0	6																																																																											
10003010002000000	军事兵器	4	0	6																																																																											
10003010003000000	法制治安	4	0	6																																																																											
10003010004000000	社科总论	4	0	6																																																																											
10003010005000000	政治	4	0	6																																																																											
10003010006000000	公关	4	0	6																																																																											
10003010007000000	民族侨务	4	0	6																																																																											
10003010008000000	人口	4	0	6																																																																											
10003010009000000	人大政协	4	0	6																																																																											
10003010010000000	宗教	4	0	6																																																																											
10003010011000000	党建	4	0	6																																																																											
10003010012000000	国际	4	0	6																																																																											
10003010013000000	年鉴	4	0	6																																																																											
10003010014000000	其他	4	0	6																																																																											
10003011000000000	历史	3	1	6																																																																											
10003011001000000	文史考古	4	0	6																																																																											
10003011002000000	档案	4	0	6																																																																											
10003012000000000	科学技术	3	1	6																																																																											
10003012001000000	科普	4	0	6																																																																											
10003012002000000	综合报道	4	0	6																																																																											
10003012003000000	数学	4	0	6																																																																											
10003012004000000	化学	4	0	6																																																																											
10003012005000000	天文学	4	0	6																																																																											
10003012006000000	地理	4	0	6																																																																											
10003012007000000	生物科学	4	0	6																																																																											
10003012008000000	动物	4	0	6																																																																											
10003012009000000	植物	4	0	6																																																																											
10003012010000000	海洋	4	0	6																																																																											
10003012011000000	物理	4	0	6																																																																											
10003012012000000	系统工程	4	0	6																																																																											
10003012013000000	实用科技	4	0	6																																																																											
